gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaCnidariaMadracisauretenra_3304165__DGAT2_XENTR_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_72203__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22116629__DGAT2_XENTR_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00742ColponemidiaspColp10_4275260__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
StramenopilesPhytophthorainfestansUP000006643_26374627__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_63275__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_78638__DGAT2_HUMAN_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
StramenopilesPhytophthorainfestansUP000006643_26374622__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
StramenopilesEP00652Aphanomycesastaci_26141968__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG6	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22119745__DG2L6_HUMAN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22123132__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
StramenopilesPhytophthorainfestansUP000006643_26374593__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_86856__DG2L6_HUMAN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
StramenopilesPhytophthorainfestansUP000006643_26374594__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22121381__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_77223__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_78637__DG2L6_HUMAN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_73864__AWAT2_MOUSE_Acyl-CoA_wax_alcohol_acyltransferase_2_OS_	OG6	1.0		
StramenopilesPhytophthorainfestansUP000006643_26374624__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
AlveolataEP00333Tetrahymenathermophila_76069__DGAT2_ASHGO_Diacylglycerol_O-acyltransferase_1_OS_	OG6	1.0		
TelonemiaP00656Telonemasubtile_26513877__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG6	1.0		
HaptophytaEP00327Prymnesiumparvum_14270000__DGAT2_ASHGO_Diacylglycerol_O-acyltransferase_1_OS_	OG6	1.0		
HaptophytaEP00327Prymnesiumparvum_14266056__DG2L6_HUMAN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
HaptophytaEP00327Prymnesiumparvum_14289872__DGAT2_XENLA_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
MetazoaCnidariaMadracisauretenra_3297964__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
HaptophytaEP00327Prymnesiumparvum_14268349__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
HaptophytaEP00327Prymnesiumparvum_14270764__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
HaptophytaEP00319Phaeocystisglobosa_14072226__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG6	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5605332__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG6	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5626952__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG7	1.0		
ChoanoflagellataEP00037Helgoecanana_10806555__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG7	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11121001__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG7	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5058654__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG7	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10723256__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG7	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6365426__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG7	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6369023__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG7	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6368557__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG7	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10914224__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG7	1.0		
RigifilidaEP00004Rigifilaramosa_23128473__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG7	1.0		
ChloroplastidaEP00738Chloropiconprimus_8601192__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG7	1.0		
TelonemiaP00656Telonemasubtile_26521970__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG8	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11670175__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG8	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11642457__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG8	1.0		
AlveolataEP00742ColponemidiaspColp10_4274045__DG2L6_BOVIN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG8	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11642458__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG8	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14550018__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
AlveolataEP00742ColponemidiaspColp10_4280637__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14710621__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG9	1.0		
IchthyosporeaEP00126Sphaerothecumdestruens_14603360__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12981910__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
IchthyosporeaEP00126Sphaerothecumdestruens_14603361__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23157180__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG9	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11124687__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG9	1.0		
IchthyosporeaEP00126Sphaerothecumdestruens_14603365__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4983419__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11430418__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11090623__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG9	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11191658__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
ApusomonadidaThecamonastrahensUP000054408_5484095__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
ChoanoflagellataEP00037Helgoecanana_10820575__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10889921__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG9	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10747190__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14626974__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12065313__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG9	1.0		
HaptophytaEP00319Phaeocystisglobosa_14046382__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG9	1.0		
HaptophytaEP00327Prymnesiumparvum_14291582__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG10	1.0		
HaptophytaEP00327Prymnesiumparvum_14267032__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG10	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5624627__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG11	1.0		
TelonemiaP00656Telonemasubtile_26561381__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG11	1.0		
TelonemiaP00656Telonemasubtile_26561382__DGAT2_DANRE_Diacylglycerol_O-acyltransferase_2_OS_	OG11	1.0		
CryptophyceaeGuillardiathetaUP000011087_12264398__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG11	1.0		
HaptophytaEP00327Prymnesiumparvum_14308199__DAT2D_SOYBN_Diacylglycerol_O-acyltransferase_2D_OS_	OG11	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12058532__DGAT2_ARATH_Diacylglycerol_O-acyltransferase_2_OS_	OG11	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22121622__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG12	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6370359__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG12	1.0		
FungiSaccharomycescerevisiaeUP000002311_13450341__DGAT2_YEAST_Diacylglycerol_O-acyltransferase_1_OS_	OG13	1.0		
AlveolataEP00742ColponemidiaspColp10_4288255__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG13	1.0		
TelonemiaP00656Telonemasubtile_26534339__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG13	1.0		
ChloroplastidaEP00738Chloropiconprimus_8598070__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG14	1.0		
ChoanoflagellataEP00037Helgoecanana_10795591__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG14	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12058421__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG14	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12078262__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG14	1.0		
CryptophyceaeGuillardiathetaUP000011087_12264343__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG14	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5622789__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG14	1.0		
CryptophyceaeGuillardiathetaUP000011087_12269225__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG14	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10726973__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG14	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10905414__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG14	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11669830__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG15	1.0		
FungiSpizellomycespunctatusUP000053201_13458296__DGAT2_DANRE_Diacylglycerol_O-acyltransferase_2_OS_	OG15	1.0		
FungiFusariumoxysporumUP000002489_13358207__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG15	1.0		
FungiSpizellomycespunctatusUP000053201_13458250__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG15	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22121505__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG15	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23169171__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3816465__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3811033__DGAT2_HUMAN_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaAureliaGenome_3065714__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaEchinodermataAcanthasterplanci_3785867__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3832012__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4074203__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5292309__MOGT1_MOUSE_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaAnnelidaHelobdellarobusta_99215__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaPoritesaustraliensis_3549459__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaClytiahemisphaerica_3098204__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaAnnelidaEP00103Capitellateleta_54427__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaStylophorapistillata_3667422__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaNematostellavectensis_3382086__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3008979__MOGT1_MOUSE_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
