in_gene	out_gene	branch_support	ev_type	sos
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799601__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1283932__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799602__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaPoriferaLeucosoleniacomplicata_4975009__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2998386__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1302550__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795997__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1298288__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005818__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5416499__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4062344__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796139__PLAT1_MOUSE_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796061__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4048805__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796045__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaRotiferaBrachionusplicatilis_5253929__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2997299__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaStylophorapistillata_3678277__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005089__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1299417__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4057012__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaMolluscaLottiagigantea_4204378__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799601__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1283932__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799602__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaPoriferaLeucosoleniacomplicata_4975009__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2998386__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1302550__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795997__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1298288__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005818__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5425012__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4062344__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796139__PLAT1_MOUSE_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796061__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4048805__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796045__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaRotiferaBrachionusplicatilis_5253929__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2997299__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaStylophorapistillata_3678277__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005089__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1299417__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4057012__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaMolluscaLottiagigantea_4204378__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799601__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1283932__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799602__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaPoriferaLeucosoleniacomplicata_4975009__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2998386__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1302550__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795997__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1298288__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005818__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateEptatretusburgeri_6407140__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4062344__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796139__PLAT1_MOUSE_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796061__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4048805__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796045__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaRotiferaBrachionusplicatilis_5253929__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2997299__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaStylophorapistillata_3678277__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005089__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1299417__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4057012__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaMolluscaLottiagigantea_4204378__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799601__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1283932__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799602__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaPoriferaLeucosoleniacomplicata_4975009__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2998386__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1302550__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795997__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1298288__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005818__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateDaniorerio_5415241__LRAT_BOVIN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4062344__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796139__PLAT1_MOUSE_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796061__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4048805__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796045__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaRotiferaBrachionusplicatilis_5253929__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2997299__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaStylophorapistillata_3678277__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005089__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1299417__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4057012__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaMolluscaLottiagigantea_4204378__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799601__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1283932__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2799602__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaPoriferaLeucosoleniacomplicata_4975009__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_2998386__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1302550__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795997__PLAT1_RAT_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaBrachiopodaLingulaunguis_1298288__PLAT3_HUMAN_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaCnidariaAnthopleuraelegantissima_3005818__PLAT3_MOUSE_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateMusmusculus_6547546__LRAT_MOUSE_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4062344__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateHomosapiens_6453389__LRAT_HUMAN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796139__PLAT1_MOUSE_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateHomosapiens_6453389__LRAT_HUMAN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796061__PLAT1_HUMAN_Phospholipase_A_and_acyltransferase_1_OS_	1.0	S	0.0
MetazoaVertebrateHomosapiens_6453389__LRAT_HUMAN_Lecithin_retinol_acyltransferase_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4048805__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
MetazoaVertebrateHomosapiens_6453389__LRAT_HUMAN_Lecithin_retinol_acyltransferase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2796045__PLAT3_RAT_Phospholipase_A_and_acyltransferase_3_OS_	1.0	S	0.0
